wine_type,country,grape,year,wine_rating,rating_count,price,light_bold,smooth_tannic,dry_sweet,soft_acidic,taste_count,wine_age,geo_region
Red,Spain,Shiraz/Syrah,2016,3.5,79,15.78,62.9538,46.7884,10.9307,50.7354,70,5,S Europe
Red,Spain,Malbec,2019,3.4,87,31,60.1835,37.5004,10.48,46.139,151,2,S Europe
Red,Italy,Corvina,2016,4.5,3159,106.99,85,23.4326,51.5897,22.4605,6588,5,S Europe
Red,Argentina,Cabernet Sauvignon,2017,4,2133,51.95,66.7995,54.164,9.66541,44.189,2413,4,S America
Red,Italy,Lagrein,2014,4.2,210,81.17,62.9399,44.4666,17.446,34.4971,307,7,S Europe
White,France,Chardonnay,2018,4.3,86,115,60.5225,47.91798617,9.91191,47.6679,124,3,W Europe
Red,Chile,Cabernet Sauvignon,2017,3.4,309,39.99,57.64164538,47.91798617,10.98216313,55.38421874,175,4,S America
Red,Greece,Limnio,2017,3.7,38,64,57.64164538,47.91798617,10.98216313,55.38421874,28,4,S Europe
White,Italy,Friulano,2016,3.8,42,35.57,59.9352,47.91798617,15.999,56.5545,73,5,S Europe
White,France,Chardonnay,2015,4.2,440,75,50.0889,47.91798617,23.8234,36.5685,866,6,W Europe
White,Italy,Timorasso,2016,3.5,53,58,65.052,47.91798617,19.1763,52.526,33,5,S Europe
Red,Italy,Blend,2019,3.8,82,29.95,48.5572,36.3892,9.19518,45.2664,268,2,S Europe
Red,France,Pinot Noir,2019,4.2,941,70,29.6131,30.6465,0.734575,77.8599,528,2,W Europe
Red,South Africa,Cabernet Sauvignon,2016,4,284,60,73.004,58.0126,9.89238,57.1462,448,5,Africa
White,Australia,Chardonnay,2016,3.6,108,49,54.4414,47.91798617,15.9052,50.5746,329,5,Oceania
Red,Italy,Sangiovese,2016,4,495,100.17,51.622,57.006,8.73325,62.0456,1788,5,S Europe
Red,Spain,Mencia,2016,3.7,114,16.16,48.4326,39.1449,2.58905,60.8193,112,5,S Europe
White,South Africa,Chardonnay,2019,4.2,80,64,58.9133,47.91798617,9.4826,55.1564,567,2,Africa
Red,France,Blend,2009,4,304,92,77.6607,51.7998,10.5859,51.8522,347,12,W Europe
White,France,Savagnin,2018,4.2,94,44.85,25.5645,47.91798617,0,85,64,3,W Europe
Red,United States,Cabernet Sauvignon,2017,3.9,6789,79,85,49.8153,5.99259,43.0951,7562,4,N America
Red,France,Blend,2018,3.7,142,43,65.654,49.0421,6.40409,54.8533,735,3,W Europe
Red,Italy,Shiraz/Syrah,2007,4,201,99.33,55.6687,45.8051,8.71461,47.2775,607,14,S Europe
White,France,Blend,2019,4,275,46.67,57.64164538,47.91798617,10.98216313,55.38421874,70,2,W Europe
White,France,Sauvignon Blanc,2020,4,47,49,17.9938,47.91798617,0.887298,67.6975,139,1,W Europe
Red,France,Cabernet Sauvignon,2019,4.2,88,89.8,63.6066,55.6786,7.18698,62.1002,1699,2,W Europe
Red,France,Cabernet Sauvignon,2017,3.8,157,64.17,74.2003,73.4665,5.54919,71.162,2366,4,W Europe
Red,France,Blend,2018,3.8,62,18.56,62.3366,61.969,7.64507,68.081,87,3,W Europe
Red,France,Blend,2015,3.9,526,94,68.1004,71.1773,8.16638,71.5149,693,6,W Europe
White,France,Blend,2011,3.6,83,45,63.8258,47.91798617,17.5778,39.0752,478,10,W Europe
White,France,Viognier,2019,4.1,150,49.49,75.2423,47.91798617,21.0203,22.319,449,2,W Europe
Red,France,Pinot Noir,2018,4,39,38.66,32.8235,24.6139,8.97304,65.2675,55,3,W Europe
Red,Italy,Nero d'Avola,2011,4.3,101,66.5,79.5033,39.9856,21.939,33.8559,199,10,S Europe
White,France,Chardonnay,2018,3.9,53,27.84,25.0904,47.91798617,10.0272,85,589,3,W Europe
Red,Australia,Shiraz/Syrah,2015,3.7,28,84,60.7081,39.3797,32.2294,31.4446,23,6,Oceania
White,New Zealand,Sauvignon Blanc,2019,3.9,444,46,30.8629,47.91798617,0.930915,78.2674,758,2,Oceania
Red,France,Blend,2017,3.7,3091,44,65.0196,47.836,5.47734,53.1962,11251,4,W Europe
Red,France,Blend,2019,3.8,292,32.58,62.789,46.4098,3.10778,54.0233,4379,2,W Europe
Red,Israel,Cabernet Sauvignon,2017,4.4,258,108,57.64164538,47.91798617,10.98216313,55.38421874,823,4,C/W Asia
Red,France,Blend,2016,4.1,241,88,73.6593,54.7972,5.82217,51.5041,846,5,W Europe
Red,France,Blend,2014,4.1,27,46.4,65.013,54.5753,11.2186,53.1635,74,7,W Europe
Red,France,Pinot Noir,2018,3.9,51,65.8,59.5381,53.8913,9.74175,59.1174,40,3,W Europe
